product,product-href,price,mobo-type,chipset
GIGABYTE GA-B250M-D3H (rev. 1.0) LGA 1151 Intel B250 HDMI SATA 6Gb/s USB 3.1 Motherboards - Intel,https://www.newegg.com/p/N82E16813128984,169,intel,lga-1151
GIGABYTE GA-Z270XP-SLI (rev. 1.0) LGA 1151 Intel Z270 HDMI SATA 6Gb/s USB 3.1 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813128972,179,intel,lga-1151
GIGABYTE GA-H110-D3A (rev. 1.0) LGA 1151 Intel H110 SATA 6Gb/s USB 3.1 ATX Intel Motherboard for Cryptocurrency Mining (BTC),https://www.newegg.com/p/N82E16813145016,176,intel,lga-1151
GIGABYTE GA-H270-Gaming 3 (rev. 1.0) LGA 1151 Intel H270 HDMI SATA 6Gb/s USB 3.1 ATX Motherboards - Intel,https://www.newegg.com/p/N82E16813128973,249,intel,lga-1151
MSI Z270 GAMING M3 LGA 1151 Intel Z270 HDMI SATA 6Gb/s USB 3.1 ATX Motherboards - Intel,https://www.newegg.com/p/N82E16813130971,326,intel,lga-1151
ASUS ROG Maximus IX Extreme LGA1151 DDR4 DP HDMI M.2 Z270 EATX Motherboard with Onboard AC Wifi and USB 3.1,https://www.newegg.com/p/N82E16813132967,566,intel,lga-1151
ASUS Z170 PRO GAMING LGA 1151 Intel Z170 HDMI SATA 6Gb/s USB 3.1 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813132567,255,intel,lga-1151
GIGABYTE GA-Z270N-WIFI (rev. 1.0) LGA 1151 Intel Z270 HDMI SATA 6Gb/s USB 3.1 Mini ITX Motherboards - Intel,https://www.newegg.com/p/N82E16813128982,449,intel,lga-1151
MSI B250M MORTAR LGA 1151 Intel B250 HDMI SATA 6Gb/s USB 3.1 Micro ATX Motherboards - Intel,https://www.newegg.com/p/N82E16813130986,250,intel,lga-1151
GIGABYTE GA-Z270X-UD3 (rev. 1.0) LGA 1151 Intel Z270 HDMI SATA 6Gb/s USB 3.1 ATX Motherboards - Intel,https://www.newegg.com/p/N82E16813128971,179,intel,lga-1151
MSI Z170A MPOWER GAMING TITANIUM ATX Intel LGA1151 Desktop Motherboard(Manufacturer refurbishe.d),https://www.newegg.com/p/1JW-001M-007K7,169,intel,lga-1151
Gigabyte Intel B360M D2V Socket LGA 1151 DDR4 Micro ATX Motherboard (B360M D2V),https://www.newegg.com/p/1JW-000J-00153,250,intel,lga-1151
ASUS E3 PRO GAMING V5 LGA 1151 Intel C232 SATA 6Gb/s USB 3.1 USB 3.0 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813132716,445,intel,lga-1151
Biostar TB250-BTC D+ LGA1151 SODIMM DDR4 2400 8 GPU Support Mining Motherboard,https://www.newegg.com/p/1HD-0003-00024,null,intel,lga-1151
ASUS ROG STRIX Z270F GAMING LGA 1151 Intel Z270 HDMI SATA 6Gb/s USB 3.1 ATX Motherboards - Intel,https://www.newegg.com/asus-rog-strix-z270f-gaming/p/N82E16813132930,null,intel,lga-1151
ASUS Intel TUF B360-PRO GAMING (WI-FI) Socket LGA 1151 DDR4 ATX Motherboard (90MB0XI0-M0EAY0),https://www.newegg.com/p/1JW-000C-007B6,190,intel,lga-1151
ASUS Z170-DELUXE LGA 1151 Intel Z170 HDMI SATA 6Gb/s USB 3.1 USB 3.0 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813132568,355,intel,lga-1151
MSI B150M MORTAR Micro ATX Intel LGA1151 DDR4 Desktop Motherboard (openbox),https://www.newegg.com/p/1JW-001M-007K2,94,intel,lga-1151
GIGABYTE GA-H110M-S2HP (rev. 1.0) LGA 1151 Intel H110 HDMI SATA 6Gb/s USB 3.1 USB 3.0 Micro ATX Intel Motherboard,https://www.newegg.com/p/N82E16813128879,199,intel,lga-1151
ASUS ROG STRIX Z270H GAMING LGA1151 DDR4 HDMI DVI M.2 ATX Motherboard with USB 3.1,https://www.newegg.com/asus-rog-strix-z270h-gaming/p/N82E16813132931,null,intel,lga-1151
ASUS Intel Prime H370M-PLUS/CSM Socket LGA 1151 DDR4 Micro ATX Motherboard (PRIME H370M-PLUS),https://www.newegg.com/p/1JW-000C-00787,120,intel,lga-1151
Biostar TB250-BTC+ 8 GPU SUPPORT LGA 1151 Core i7/i5/i3 LGA1151 Intel B250 DDR4,https://www.newegg.com/biostar-tb250-btc/p/1JW-0007-00045?&quicklink=true,61,intel,lga-1151
ASUS PRIME Z270-K LGA 1151 Intel Z270 HDMI SATA 6Gb/s USB 3.1 ATX Motherboards - Intel,https://www.newegg.com/p/N82E16813132938,343,intel,lga-1151
GIGABYTE GA-H110M-S2H-GSM (rev. 1.0) LGA 1151 Intel H110 HDMI SATA 6Gb/s USB 3.0 Micro ATX Intel Motherboard,https://www.newegg.com/p/N82E16813128876,149,intel,lga-1151
GIGABYTE GA-H270-HD3 (rev. 1.0) LGA 1151 Intel H270 HDMI SATA 6Gb/s USB 3.1 ATX Motherboards - Intel,https://www.newegg.com/p/N82E16813128976,149,intel,lga-1151
ASUS Intel PRIME H370-A Socket LGA 1151 DDR4 ATX Motherboard (90MB0XN0-M0EAY0),https://www.newegg.com/p/1JW-000C-007B8,176,intel,lga-1151
MSI Z170A GAMING M7 LGA 1151 Intel Z170 HDMI SATA 6Gb/s USB 3.1 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813130872,null,intel,lga-1151
H110 LGA1151 DDR4 Motherboard 16GB dual channel Mainboard (4SATA),https://www.newegg.com/p/1JW-003D-00015,74,intel,lga-1151
ASUS Intel Q370M-C Socket LGA 1151 DDR4 Micro ATX Motherboard (90MB0W70-M0EAYM),https://www.newegg.com/p/1JW-000C-007C0,235,intel,lga-1151
ASUS B150M-K LGA 1151 Intel B150 HDMI SATA 6Gb/s USB 3.0 Micro ATX Intel Motherboard,https://www.newegg.com/p/N82E16813132694,199,intel,lga-1151
Gigabyte Intel H370 Aorus Gaming 3 ATX DDR4-SDRAM Motherboard,https://www.newegg.com/p/1HD-0002-00027,222,intel,lga-1151
ASUS ROG STRIX Z270E GAMING LGA1151 DDR4 DP HDMI DVI M.2 ATX Motherboard with Onboard AC Wi-Fi and USB 3.1,https://www.newegg.com/asus-rog-strix-z270e-gaming/p/N82E16813132928,null,intel,lga-1151
ASUS PRIME Z270-A LGA 1151 Intel Z270 HDMI SATA 6Gb/s USB 3.1 ATX Motherboards - Intel,https://www.newegg.com/p/N82E16813132936,299,intel,lga-1151
ZOTAC B150ATX-A-E LGA 1151 Intel B150 SATA 6Gb/s ATX Intel Mining Motherboard for Cryptocurrency,https://www.newegg.com/p/N82E16813299001,120,intel,lga-1151
ASUS Intel PRIME H310M-E R2.0 Socket LGA 1151 DDR4 Micro ATX Motherboard (90MB0Z20-M0EAY0),https://www.newegg.com/p/1JW-000C-00779,105,intel,lga-1151
ASUS H110I-PLUS (90MB0PX0-M0EAY0) LGA 1151 Intel H110 HDMI SATA 6Gb/s USB 3.0 Mini ITX Intel Motherboard,https://www.newegg.com/p/N82E16813132920,124,intel,lga-1151
