product,product-href,price,mobo-type,chipset
"B450M BAZOOKA MAX WI-FI w/ DDR4-2666, 7.1 Audio, M.2, Gigabit LAN, 802.11ac",https://www.newegg.com/msi-b450m-bazooka-max-wifi/p/1HD-002J-00197,89,amd,
MSI MAG B550 TOMAHAWK AM4 AMD B550 SATA 6Gb/s ATX AMD Motherboard,https://www.newegg.com/msi-mag-b550-tomahawk/p/N82E16813144326,179,amd,
ASRock B550M-ITX/AC AM4 AMD B550 SATA 6Gb/s Mini ITX AMD Motherboard,https://www.newegg.com/asrock-b550m-itx-ac/p/N82E16813157954,129,amd,
MSI MPG X570 GAMING EDGE WIFI Gaming Motherboard AMD AM4 SATA 6Gb/s M.2 USB 3.2 Gen 2 HDMI ATX,https://www.newegg.com/msi-mpg-x570-gaming-edge-wifi/p/N82E16813144261,289,amd,
ASUS Prime X370-Pro AM4 AMD X370 SATA 6Gb/s USB 3.1 HDMI ATX Motherboards - AMD,https://www.newegg.com/asus-prime-x370-pro/p/N82E16813132964,245,amd,
ASUS Prime A320M-C R2.0 AMD Ryzen AM4 DDR4 HDMI DVI-D VGA M.2 USB 3.0 Micro-ATX A320 Motherboard,https://www.newegg.com/asus-prime-a320m-c-r2-0/p/N82E16813132997,116,amd,
MSI B350 TOMAHAWK AM4 AMD B350 SATA 6Gb/s USB 3.1 HDMI ATX AMD Motherboard,https://www.newegg.com/msi-b350-tomahawk/p/N82E16813144090,235,amd,
ASRock X570 STEEL LEGEND WIFI AX AM4 AMD X570 SATA 6Gb/s ATX AMD Motherboard,https://www.newegg.com/asrock-x570-steel-legend-wifi-ax/p/N82E16813157894,209,amd,
"GIGABYTE B550 AORUS PRO AM4 AMD B550 ATX Motherboard with Dual M.2, SATA 6Gb/s, USB 3.2 Gen 2, 2.5 GbE LAN, PCIe 4.0",https://www.newegg.com/gigabyte-b550-aorus-pro/p/N82E16813145215,260,amd,
ASUS TUF B450M-PLUS GAMING AM4 AMD B450 SATA 6Gb/s USB 3.1 HDMI Micro ATX AMD Motherboard,https://www.newegg.com/asus-tuf-b450m-plus-gamin/p/2MG-000B-002Y3,121,amd,
GIGABYTE X570 AORUS ELITE AMD Ryzen 3000 PCIe 4.0 SATA 6Gb/s USB 3.2 AMD X570 ATX Motherboard,https://www.newegg.com/gigabyte-x570-aorus-elite/p/N82E16813145160,199,amd,
ASRock A320M-HDV R4.0 AM4 AMD Promontory A320 SATA 6Gb/s Micro ATX AMD Motherboard,https://www.newegg.com/asrock-a320m-hdv-r4-0/p/N82E16813157872,65,amd,
ASUS PRIME B450M-K AM4 AMD B450 SATA 6Gb/s USB 3.1 Micro ATX AMD Motherboard,https://www.newegg.com/asus-prime-b450m-k/p/N82E16813119245,90,amd,
"GIGABYTE B550 AORUS ELITE AM4 AMD B550 ATX Motherboard with Dual M.2, SATA 6Gb/s, USB 3.2 Gen 2, 2.5 GbE LAN, PCIe 4.0",https://www.newegg.com/gigabyte-b550-aorus-elite/p/N82E16813145214,159,amd,
ASUS PRIME A320I-K/CSM AM4 AMD A320 SATA 6Gb/s Mini ITX AMD Motherboard,https://www.newegg.com/asus-prime-a320i-k-csm/p/N82E16813119225,92,amd,
"KSIMALL link, please do not trust any other seller.-GIGABYTE X570 AORUS ELITE WIFI AM4 AMD X570 SATA 6Gb/s ATX AMD Motherboard",https://www.newegg.com/gigabyte-x570-aorus-elite-wifi/p/2MG-004K-00006,397,amd,
GIGABYTE B450 AORUS ELITE AM4 AMD B450 SATA 6Gb/s ATX AMD Motherboard,https://www.newegg.com/gigabyte-b450-aorus-elite/p/N82E16813145085,235,amd,
ASUS ROG Strix X470-F Gaming AM4 AMD X470 SATA 6Gb/s ATX AMD Motherboard,https://www.newegg.com/asus-rog-strix-x470-f-gaming/p/N82E16813119099,344,amd,
BIOSTAR X470GT8 AM4 AMD X470 SATA 6Gb/s USB 3.1 HDMI ATX AMD Motherboard,https://www.newegg.com/biostar-x470gt8/p/N82E16813138462,679,amd,
ASUS ROG STRIX B450-F GAMING AM4 AMD B450 SATA 6Gb/s ATX AMD Motherboard,https://www.newegg.com/asus-rog-strix-b450-f-gaming/p/N82E16813119140,129,amd,
"ASUS TUF GAMING B550M-PLUS AMD AM4 (3rd Gen Ryzen) Micro ATX Gaming Motherboard (PCIe 4.0, 2.5Gb LAN, BIOS FlashBack, HDMI 2.1, USB 3.2 Gen 2, Addressable Gen 2 RGB Header and AURA Sync)",https://www.newegg.com/asus-tuf-gaming-b550m-plu/p/N82E16813119315,249,amd,
MSI PERFORMANCE GAMING X470 GAMING PRO CARBON AM4 AMD X470 SATA 6Gb/s USB 3.1 HDMI ATX AMD Motherboard,https://www.newegg.com/msi-performance-gaming-x470-gaming-pro-carbon/p/N82E16813144178,225,amd,
MSI MPG B550 GAMING PLUS AM4 AMD B550 SATA 6Gb/s ATX AMD Motherboard,https://www.newegg.com/msi-mpg-b550-gaming-plus/p/N82E16813144325,149,amd,
ASRock AB350M AM4 AMD Promontory B350 SATA 6Gb/s USB 3.1 Micro ATX AMD Motherboard,https://www.newegg.com/asrock-ab350m/p/N82E16813157763,249,amd,
MSI MPG Z390 Gaming Plus LGA1151 Intel 8th & 9th Gen DDR4 HDMI ATX Motherboard(Manufacturer  Refurbishe.d),https://www.newegg.com/p/2MG-000M-002B5,189,amd,
ASRock X570 CREATOR AM4 AMD X570 SATA 6Gb/s ATX AMD Motherboard,https://www.newegg.com/asrock-x570-creator/p/N82E16813157896,499,amd,
ASUS TUF X470-Plus Gaming AM4 AMD X470 SATA 6Gb/s ATX AMD Motherboard,https://www.newegg.com/asus-tuf-x470-plus-gaming/p/N82E16813119107,92,amd,
ASRock Fatal1ty B450 GAMING-ITX/AC AM4 AMD Promontory B450 SATA 6Gb/s USB 3.1 HDMI Mini ITX AMD Motherboard,https://www.newegg.com/asrock-fatal1ty-b450-gaming-itx-ac/p/N82E16813157844,139,amd,
ASUS PRIME B350-PLUS AM4 AMD B350 SATA 6Gb/s USB 3.1 HDMI ATX Motherboards - AMD,https://www.newegg.com/asus-prime-b350-plus/p/N82E16813132965,225,amd,
"GIGABYTE B550 GAMING X AM4 AMD B550 ATX Motherboard with Dual M.2, SATA 6Gb/s, USB 3.2 Gen 2, PCIe 4.0",https://www.newegg.com/gigabyte-b550-gaming-x/p/N82E16813145212,259,amd,
MSI X370 XPOWER GAMING TITANIUM AM4 AMD X370 SATA 6Gb/s USB 3.1 HDMI ATX AMD Motherboard,https://www.newegg.com/msi-x370-xpower-gaming-titanium/p/N82E16813144016,508,amd,
GIGABYTE B450 Gaming X AM4 AMD B450 SATA 6Gb/s ATX AMD Motherboard,https://www.newegg.com/gigabyte-b450-gaming-x/p/N82E16813145148,156,amd,
"ASUS TUF GAMING B550-PLUS AMD AM4 (3rd Gen Ryzen) ATX Gaming Motherboard (PCIe 4.0, 2.5Gb LAN, HDMI 2.1, BIOS FlashBack, USB 3.2 Gen 2, Addressable Gen 2 RGB Header and AURA Sync)",https://www.newegg.com/asus-tuf-gaming-b550-plus/p/N82E16813119313,169,amd,
MSI PRO B350 PC MATE AM4 AMD B350 SATA 6Gb/s USB 3.1 HDMI ATX AMD Motherboard,https://www.newegg.com/msi-pro-b350-pc-mate/p/N82E16813144029?&quicklink=true,250,amd,
MSI PERFORMANCE GAMING B450I GAMING PLUS AC AM4 AMD B450 SATA 6Gb/s Mini ITX AMD Motherboard,https://www.newegg.com/msi-performance-gaming-b450i-gaming-plus-ac/p/N82E16813144190,129,amd,
"GIGABYTE B550 AORUS PRO AC AM4 AMD B550 ATX Motherboard with Dual M.2, SATA 6Gb/s, USB 3.2 Gen 2, Intel 802.11ac, 2.5 GbE LAN, PCIe 4.0",https://www.newegg.com/gigabyte-b550-aorus-pro-ac/p/N82E16813145216,308,amd,
"ASUS ROG Crosshair VIII Formula AMD X570 AM4 ATX Motherboard with PCIe 4.0, Dual M.2, SATA 6Gb/s, USB 3.2 Gen 2, 5Gbps LAN, Wi-Fi 6",https://www.newegg.com/asus-rog-crosshair-viii-formula/p/N82E16813119104,599,amd,
