product,product-href,price
"EVGA GeForce RTX 2070 SUPER XC ULTRA GAMING, 08G-P4-3173-KR, 8GB GDDR6, Dual HDB Fans, RGB LED, Metal Backplate",https://www.newegg.com/evga-geforce-rtx-2070-super-08g-p4-3173-kr/p/N82E16814487453,569
ASUS TUF Gaming GeForce GTX 1650 SUPER Overclocked 4GB Edition HDMI DP DVI Gaming Graphics Card (TUF-GTX1650S-O4G-GAMING),https://www.newegg.com/asus-geforce-gtx-1650-super-tuf-gtx1650s-o4g-gaming/p/N82E16814126358,169
"EVGA GeForce GT 1030 SC, 02G-P4-6333-KR, 2GB GDDR5, Low Profile",https://www.newegg.com/evga-geforce-gt-1030-02g-p4-6333-kr/p/N82E16814487347,100
EVGA GeForce GTX 1070 Ti GAMING 08G-P4-5678-KR 8GB GDDR5 SC HYBRID & LED,https://www.newegg.com/evga-geforce-gtx-1070-ti-08g-p4-5678-kr/p/N82E16814487390,690
Sapphire Radeon NITRO+ RX 580 4GB GDDR5 PCI-E Dual HDMI / DVI-D / Dual DP w/ Backplate (UEFI),https://www.newegg.com/sapphire-radeon-rx-580-100411nt-4gl/p/N82E16814202279,399
ASRock Radeon RX 5700 XT DirectX 12 RX 5700 XT CHALLENGER D 8G OC 8GB 256-Bit GDDR6 PCI Express 4.0 HDCP Ready Video Card,https://www.newegg.com/asrock-radeon-rx-5700-xt-rx-5700-xt-challenger-d-8g-oc/p/N82E16814930020,379
MSI GeForce GTX 1060 DirectX 12 GTX 1060 GAMING X 6G 6GB 192-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready ATX Video Card,https://www.newegg.com/msi-geforce-gtx-1060-gtx-1060-gaming-x-6g/p/N82E16814127963,489
ASUS Cerberus GeForce GTX 1070 Ti CERBERUS-GTX1070TI-A8G-GAMING 8GB 256-Bit GDDR5 PCI Express 3.0 HDCP Ready Video Card,https://www.newegg.com/asus-geforce-gtx-1070-ti-cerberus-gtx1070ti-a8g-gaming/p/N82E16814126231,670
"ZOTAC GeForce GTX 1060 AMP!, ZT-P10600B-10M, 6GB GDDR5 Super Compact Dual-Fan IceStorm Cooling FREEZE Fan Stop",https://www.newegg.com/zotac-geforce-gtx-1060-zt-p10600b-10m/p/N82E16814500403,489
EVGA GeForce GTX 1060 DirectX 12 06G-P4-6262-KR 6GB 192-Bit GDDR5 PCI Express 3.0 Video Card,https://www.newegg.com/evga-geforce-gtx-1060-06g-p4-6262-kr/p/N82E16814487280,489
"EVGA GeForce GTX 1660 XC GAMING, 06G-P4-1163-KR, 6GB GDDR5, HDB Fan",https://www.newegg.com/evga-geforce-gtx-1660-06g-p4-1163-kr/p/N82E16814487438,239
XFX RX 550 2GB DDR5 DD 1203MHz DP HDMI DVI PCI-Express 3.0 Graphics Card RX-550P2DFG5,https://www.newegg.com/xfx-rx-550/p/27N-0002-000T4,79
XFX Radeon RX 5600 XT RX-56XT6DF46 Video Card THICC II PRO-14GBPS 6GB BOOST UP TO 1620M D6  3xDP HDMI,https://www.newegg.com/xfx-radeon-rx-5600-xt-rx-56xt6df46/p/N82E16814150835,269
GIGABYTE Radeon RX 5600 XT DirectX 12 GV-R56XTGAMING OC-6GD 6GB 192-Bit GDDR6 PCI Express 4.0 x16 ATX Video Card,https://www.newegg.com/gigabyte-radeon-rx-5600-xt-gv-r56xtgaming-oc-6g/p/N82E16814932244,289
MSI GeForce RTX 2080 SUPER DirectX 12 RTX 2080 Super Gaming X TRIO 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,https://www.newegg.com/msi-geforce-rtx-2080-super-rtx-2080-super-gaming-x-trio/p/N82E16814137442,769
EVGA GeForce GT 710 DirectX 12 01G-P3-2711-KR 1GB 64-Bit DDR3 PCI Express 2.0 Low Profile Video Card,https://www.newegg.com/evga-geforce-gt-710-01g-p3-2711-kr/p/N82E16814487221,46
ASUS ROG Strix GeForce RTX 2080 Ti DirectX 12 ROG-STRIX-RTX2080TI-O11G-GAMING 11GB 352-Bit GDDR6 PCI Express 3.0 HDCP Ready SLI Support Video Card,https://www.newegg.com/asus-geforce-rtx-2080-ti-rog-strix-rtx2080ti-o11g-gaming/p/N82E16814126263,"1,569"
ASUS GeForce GTX 1080 FE DirectX 12 GTX1080-8G 8GB 256-Bit GDDR5X PCI Express 3.0 HDCP Ready SLI Support Video Card Founders Edition,https://www.newegg.com/asus-geforce-gtx-1080-fe-gtx1080-8g/p/N82E16814126101,null
NVIDIA GeForce RTX 2080 Ti Founders Edition 11GB GDDR6 PCI Express 3.0 Graphics Card with Free Battlefield V Combo,https://www.newegg.com/p/1FT-0004-005C9,"1,499"
GIGABYTE Radeon RX 5500 XT DirectX 12 GV-R55XTGAMING OC-4GD 4GB 128-Bit GDDR6 PCI Express 4.0 x16 ATX Video Card,https://www.newegg.com/gigabyte-radeon-rx-5500-xt-gv-r55xtgaming-oc-4gd/p/N82E16814932238,189
PowerColor RED DRAGON Radeon RX 5700 XT DirectX 12 AXRX 5700 XT 8GBD6-3DHR/OC 8GB 256-Bit GDDR6 PCI Express 4.0 CrossFireX Support ATX Video Card,https://www.newegg.com/powercolor-radeon-rx-5700-xt-axrx-5700-xt-8gbd6-3dhr-oc/p/N82E16814131756R,389
"EVGA GeForce GTX 1660 BLACK GAMING Video Card, 06G-P4-1160-KR, 6GB GDDR5, Single Fan",https://www.newegg.com/evga-geforce-gtx-1660-06g-p4-1160-kr/p/N82E16814487483,239
MSI Radeon RX 570 DirectX 12 RX 570 ARMOR MK2 8G OC 8GB 256-Bit GDDR5 PCI Express x16 HDCP Ready CrossFireX Support Video Card,https://www.newegg.com/msi-radeon-rx-570-rx-570-armor-mk2-8g-oc/p/N82E16814137291,278
MSI GeForce GTX 1650 DirectX 12 GTX 1650 D6 GAMING X 4GB 128-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,https://www.newegg.com/msi-geforce-gtx-1650-gtx-1650-d6-gaming-x/p/N82E16814137527,159
MSI GeForce GTX 1660 SUPER DirectX 12 GTX 1660 SUPER GAMING X 6GB 192-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,https://www.newegg.com/msi-geforce-gtx-1660-super-gtx-1660-super-gaming-x/p/N82E16814137476,269
"GIGABYTE Geforce RTX 2060 OC 6G Graphics Card, 2 x WINDFORCE Fans, 6GB 192-Bit GDDR6, GV-N2060OC-6GD Video Card",https://www.newegg.com/gigabyte-geforce-rtx-2060-gv-n2060oc-6gd/p/N82E16814932115,319
ASUS GeForce GTX 1080 Ti DirectX 12 TURBO-GTX1080TI-11G 11GB 352-Bit GDDR5X PCI Express 3.0 HDCP Ready SLI Support Video Card,https://www.newegg.com/asus-geforce-gtx-1080-ti-turbo-gtx1080ti-11g/p/N82E16814126188,"1,100"
EVGA GeForce GT 710 DirectX 12 02G-P3-2717-KR 2GB 64-Bit DDR3 PCI Express 2.0 Video Card,https://www.newegg.com/evga-geforce-gt-710-02g-p3-2717-kr/p/N82E16814487217,52
SAPPHIRE PULSE Radeon RX 5700 XT 100416P8GL 8GB 256-Bit GDDR6 PCI Express 4.0 x16 ATX Video Card,https://www.newegg.com/sapphire-radeon-rx-5700-xt-100416p8gl/p/N82E16814202349,399
ASRock Challenger ITX Radeon RX 5500 XT DirectX 12 RX5500XT CLI 8G 8GB 128-Bit GDDR6 PCI Express 4.0 x8 HDCP Ready Video Card,https://www.newegg.com/asrock-radeon-rx-5500-xt-rx5500xt-cli-8g/p/N82E16814930039,219
"NVIDIA GeForce GTX 1080 Founders Edition, 8GB GDDR5X PCI Express 3.0 Graphics Card",https://www.newegg.com/nvidia-900-1g413-2500-00/p/1FT-0004-001S3,860
"Biostar OC Gaming Radeon RX 560 4GB GDDR5 128-Bit DirectX 12 PCI Express 3.0 x16, DVI-D Dual Link, HDMI, DisplayPort and Vortex Cooling Fan",https://www.newegg.com/biostar-radeon-rx-560-gaming/p/27N-002J-00014,109
"GIGABYTE GeForce GTX 1660 SUPER MINI ITX OC 6G Graphics Card, 170mm Compact Size, 6GB 192-Bit GDDR6, GV-N166SIXOC-6GD Video Card",https://www.newegg.com/gigabyte-geforce-gtx-1660-super-gv-n166sixoc-6gd/p/N82E16814932234,229
ASUS GeForce GT 710 2GB GDDR5 HDMI VGA DVI Graphics Card (GT710-SL-2GD5-CSM),https://www.newegg.com/asus-geforce-gt-710-gt710-sl-2gd5-csm/p/N82E16814126211,54
ASUS Dual GeForce RTX 2060 SUPER DUAL-RTX2060S-O8G-EVO-V2 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready ATX Video Card,https://www.newegg.com/asus-geforce-rtx-2060-super-dual-rtx2060s-o8g-evo-v2/p/N82E16814126397,409
GIGABYTE GeForce GTX 1650 DirectX 12 GV-N1650OC-4GL 4GB 128-Bit GDDR5 PCI Express 3.0 x16 Low Profile Video Card,https://www.newegg.com/gigabyte-geforce-gtx-1650-gv-n1650oc-4gl/p/N82E16814932241,159
MSI GeForce GTX 1070 Ti DirectX 12 GTX 1070 Ti Titanium 8G 8GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card - (OEM Packaging and Manual),https://www.newegg.com/msi-geforce-gtx-1070-ti-gtx-1070-ti-gaming-8g/p/1FT-0009-004A6,499
"ASRock Phantom Gaming D Radeon RX 5500 XT 8G OC Video Card, RX5500XT PGD 8GO",https://www.newegg.com/asrock-radeon-rx-5500-xt-rx5500xt-pgd-8go/p/N82E16814930027,219
"EVGA GeForce GTX 1660 Ti SC ULTRA GAMING, 06G-P4-1667-KR, 6GB GDDR6, Dual Fan, Metal Backplate",https://www.newegg.com/evga-geforce-gtx-1660-ti-06g-p4-1667-kr/p/N82E16814487446,299
ASRock Challenger D Radeon RX 5500 XT DirectX 12 RX5500XT CLD 8GO 8GB 128-Bit GDDR6 PCI Express 4.0 x8 HDCP Ready Video Card,https://www.newegg.com/asrock-radeon-rx-5500-xt-rx5500xt-cld-8go/p/N82E16814930025,199
