product,product-href,price
"COOLMOON Gaming 80 Plus Bronze 600W Power Supply PSU, Full Modular 600 Watt 80 Plus Bronze Certified PSU with Silent 140mm Fan",https://www.newegg.com/coolmoon-full-modular-600w/p/1HU-020Y-00001,96
"Cooler Master Master Watt 550 Watt Semi-Fanless Silencio Fan, Semi-Modular 80 PLUS Bronze Power Supply",https://www.newegg.com/cooler-master-masterwatt-series-mpx-5501-amaab-us-550w/p/N82E16817171115,87
CORSAIR CV Series CV650 CP-9020211-NA 650W ATX12V 80 PLUS BRONZE Certified Non-Modular Power Supply,https://www.newegg.com/corsair-cv-series-cv650-cp-9020211-na-650w/p/N82E16817139249,211
"EVGA SuperNOVA 850 GA, 80 Plus Gold 850W, Fully Modular, Eco Mode, 10 Year Warranty, Includes Power ON Self Tester, Compact 150mm Size, Power Supply 220-GA-0850-X1",https://www.newegg.com/evga-supernova-850-ga-220-ga-0850-x1-850w/p/1HU-00J7-004V4,159
Thermaltake Smart Series 700W SLI / CrossFire Ready Continuous Power ATX12V V2.3 / EPS12V 80 PLUS Certified Active PFC Power Supply Haswell Ready PS-SPD-0700NPCWUS-W,https://www.newegg.com/thermaltake-smart-series-ps-spd-0700npcwus-w-700w/p/N82E16817153231,60
FSP 350W Mini ITX Solution/ SFX 12V / Micro ATX 80 Plus Bronze Certified Power Supply (FSP350-50SAC),https://www.newegg.com/fsp350-50sac-350w/p/1HU-0095-000G8,64
Thermaltake Toughpower GF1 650W 80+ Gold SLI/Crossfire Ready Ultra Quiet 140mm Hydraulic Bearing Smart Zero Fan Full Modular Power Supply 10 Year Warranty - PS-TPD-0650FNFAGU-1,https://www.newegg.com/thermaltake-toughpower-gf1-tt-premium-edition-ps-tpd-0650fnfaga-1-650w/p/N82E16817153396,119
CORSAIR AXi Series AX1600i CP-9020087-NA 1600W ATX 80 PLUS TITANIUM Certified Full Modular Digital ATX Power Supply,https://www.newegg.com/corsair-ax1600i-cp-9020087-na-1600w/p/N82E16817139226,548
"CORSAIR VS Series, VS650, 650 Watt (650W), Active PFC, 80 PLUS White Certified Power Supply",https://www.newegg.com/corsair-vs-series-vs650-cp-9020172-na-650w/p/N82E16817139228,188
Thermaltake TR2 TR-600 600W ATX12V v2.3 SLI Ready CrossFire Ready Power Supply,https://www.newegg.com/thermaltake-tr2-tr-600-600w/p/N82E16817153166,54
